ProductKey,Unit Price,Margin,TotalSales
1410,230.00,54.01,644.00
317,319.00,49.01,2121.35
1331,26.99,54.02,340.074
2119,163.00,49.01,366.75
2154,445.00,54.01,2554.30
57,156.00,49.01,767.52
1861,999.90,49.01,4999.50
5,21.57,49.00,38.826
527,99.00,49.02,990.00
2436,44.99,49.01,168.7125
2365,399.99,54.01,3239.919
808,12.95,49.03,64.75
1827,2652.00,66.86,5304.00
123,279.99,54.01,839.97
1387,28.99,54.01,208.728
1140,480.50,66.86,2498.60
1681,6.89,53.99,13.78
2179,163.00,49.01,935.62
973,200.00,66.87,1100.00
356,456.90,54.01,7995.75
1488,300.00,54.01,3840.00
1285,24.99,49.01,54.978
272,329.00,49.01,1645.00
245,489.00,54.01,4401.00
2147,745.99,54.01,1118.985
2013,665.94,66.86,1638.2124
592,499.00,49.01,9980.00
154,469.97,54.01,892.943
605,459.00,66.86,4590.00
862,29.95,54.02,524.125
205,599.00,54.01,2695.50
8,59.99,49.02,179.97
2453,29.99,49.01,26.991
2162,149.00,49.02,298.00
2225,229.99,54.01,229.99
2047,99.99,49.01,179.982
1656,159.99,54.01,863.946
203,799.00,66.86,3995.00
222,569.00,54.01,5690.00
1385,22.99,54.02,41.382
2442,9.99,49.04,17.982
243,409.00,49.01,2944.80
1536,298.00,54.01,953.60
2180,149.00,49.02,1192.00
1557,310.00,54.01,2604.00
1184,890.00,54.01,11392.00
961,165.00,54.01,2640.00
2429,32.89,49.01,177.606
145,2899.99,66.86,20299.93
2174,149.00,49.02,223.50
51,199.95,54.01,1259.685
2498,23.72,49.03,265.664
460,299.90,49.01,299.90
1888,1989.00,54.01,17901.00
1422,301.00,54.01,2889.60
1719,70.13,54.01,70.13
2081,179.99,54.01,359.98
887,50.00,49.02,125.00
1294,595.00,66.86,6664.00
1123,328.00,54.01,4723.20
141,299.99,49.01,899.97
1340,14.19,49.04,85.14
1227,988.00,66.86,1086.80
2185,163.00,49.01,267.32
1673,5.50,49.09,30.80
976,188.00,54.01,2199.60
1835,1599.00,49.01,4797.00
530,619.00,66.86,4952.00
1467,301.00,54.01,3371.20
813,13.50,49.03,216.00
1015,200.00,66.87,320.00
1601,159.99,54.01,287.982
2060,94.99,49.01,498.6975
404,1299.00,66.86,16237.50
1935,493.00,54.01,3451.00
1308,28.00,49.00,140.00
1738,28.00,49.00,50.40
1865,1599.90,49.01,8399.475
1918,299.99,49.01,809.973
1145,566.00,54.01,6226.00
963,268.00,66.86,3430.40
2067,665.94,66.86,4661.58
1710,70.13,54.01,63.117
214,599.00,54.01,4193.00
358,326.00,49.01,1630.00
789,29.90,49.03,209.30
726,147.00,54.01,294.00
2402,199.99,49.01,819.959
540,2499.00,66.86,34986.00
935,79.00,54.01,474.00
2443,4.99,49.09,28.6426
2009,179.99,54.01,134.9925
244,429.00,54.01,3088.80
2317,29.99,49.01,221.3262
700,159.00,54.01,2862.00
2070,139.99,49.01,1147.918
906,75.99,49.01,151.98
1342,42.00,66.85,210.00
875,129.95,66.86,194.925
2163,129.90,49.01,1039.20
28,199.90,54.01,299.85
94,67.40,49.02,331.608
1088,673.00,66.86,3701.50
130,200.00,49.01,1710.00
1978,299.99,49.01,1799.94
1115,328.00,54.01,524.80
2469,30.99,49.01,127.059
462,869.00,66.86,10862.50
1387,28.99,54.01,46.384
2205,29.99,49.01,80.973
2221,29.99,49.01,29.99
171,99.00,54.01,99.00
331,199.00,49.01,1114.40
975,165.00,54.01,2376.00
2097,791.00,54.01,7910.00
144,299.99,49.01,1424.9525
134,349.95,54.01,1889.73
1082,304.00,54.01,3404.80
141,299.99,49.01,299.99
1839,1818.00,54.01,1636.20
1293,595.00,66.86,2618.00
1185,880.00,54.01,11264.00
1745,109.00,66.87,1090.00
1153,999.00,66.86,7992.00
131,200.00,49.01,1120.00
78,40.55,54.00,332.51
2155,163.00,49.01,163.00
1227,988.00,66.86,5928.00
2385,429.99,54.01,3482.919
1406,14.19,49.04,229.878
2357,429.99,54.01,2115.5508
815,9.50,54.00,47.50
87,99.99,54.01,199.98
448,269.90,49.01,3238.80
2507,4.74,48.94,66.36
1048,427.00,66.86,3757.60
93,67.40,49.02,60.66
2097,791.00,54.01,3164.00
2454,29.99,49.01,209.93
431,369.00,49.01,1660.50
1129,436.20,66.86,2835.30
1295,595.00,66.86,5950.00
163,1592.20,66.86,1512.59
950,290.00,66.86,2030.00
1082,304.00,54.01,1520.00
303,869.00,66.86,7038.90
1925,279.99,49.01,2066.3262
991,268.00,66.86,1608.00
1978,299.99,49.01,1199.96
1869,1818.00,54.01,4472.28
1821,32.00,49.03,32.00
2425,39.99,49.01,319.92
1717,70.13,54.01,441.819
1510,129.00,49.01,232.20
1901,279.99,49.01,1889.9325
1633,13.89,53.99,112.509
1992,139.99,49.01,1033.1262
2251,101.99,49.01,203.98
1849,1818.90,54.01,16370.10
1927,3199.99,66.86,7871.9754
630,251.00,54.01,1757.00
708,78.00,49.01,117.00
767,15.50,49.03,271.25
313,269.00,49.01,1936.80
2111,877.50,54.01,6475.95
1619,59.99,54.00,323.946
890,50.00,49.02,1000.00
2279,339.00,54.01,2135.70
1396,22.99,54.02,257.488
809,39.90,49.02,718.20
1607,179.99,54.01,539.97
817,9.50,49.05,95.00
982,186.90,54.01,1682.10
1604,259.99,66.86,1247.952
937,79.00,54.01,632.00
2358,399.99,54.01,2519.937
1063,338.00,54.01,676.00
867,69.99,54.00,104.985
1293,595.00,66.86,3272.50
1027,231.00,66.87,1801.80
1413,299.00,54.01,4305.60
2370,459.99,54.01,1379.97
2058,139.99,49.01,104.9925
2506,4.74,48.94,6.636
605,459.00,66.86,2065.50
2407,399.99,54.01,599.985
2375,109.99,49.01,180.3836
1864,1818.90,54.01,1491.498
2341,29.99,49.01,73.7754
1625,219.00,66.86,1752.00
1707,70.13,54.01,441.819
324,500.00,54.01,2850.00
1733,22.788,49.00,205.092
1255,19.99,49.02,25.987
160,1099.99,54.01,3519.968
1626,219.00,66.86,1138.80
1122,332.00,54.01,2191.20
1575,60.99,54.00,36.594
122,279.99,54.01,447.984
2458,19.99,49.02,89.955
1047,338.00,54.01,2602.60
896,41.73,49.00,500.76
2062,199.99,54.01,163.9918
1613,109.99,49.01,131.988
1049,588.00,66.86,4116.00
2509,4.06,49.01,17.052
832,15.50,49.03,209.25
276,529.00,54.01,502.55
1005,268.00,66.86,1179.20
258,489.00,54.01,489.00
2110,1475.00,66.86,14750.00
1392,42.99,66.87,361.116
1215,160.00,49.01,256.00
2009,179.99,54.01,1475.918
777,13.90,48.99,278.00
1529,255.00,54.01,816.00
524,179.00,54.01,358.00
1889,1818.00,54.01,4908.60
1595,22.89,66.88,41.202
324,500.00,54.01,1350.00
1387,28.99,54.01,289.90
1039,196.90,54.01,2835.36
1559,299.00,54.01,4305.60
126,143.40,49.01,1362.30
961,165.00,54.01,1930.50
2369,635.99,66.86,1271.98
599,2295.00,66.86,30982.50
2288,268.50,54.01,1074.00
199,569.00,54.01,2731.20
1745,109.00,66.87,490.50
1705,6.88,54.06,55.728
1806,32.00,49.03,44.80
1883,1989.00,54.01,10740.60
1735,28.00,49.00,28.00
627,499.00,49.01,6736.50
1348,22.99,54.02,367.84
1251,59.99,49.02,659.89
787,9.50,49.05,142.50
292,500.00,54.01,1000.00
85,99.99,54.01,719.928
2087,791.00,54.01,7910.00
1059,338.00,54.01,1318.20
2481,350.00,54.01,1148.00
2208,268.50,54.01,402.75
1107,358.00,54.01,1074.00
2207,339.00,54.01,1667.88
652,121.00,54.01,1936.00
1123,328.00,54.01,1049.60
1887,2652.00,66.86,21216.00
2322,119.99,49.02,179.985
1557,310.00,54.01,1488.00
1631,12.66,54.02,53.172
694,102.00,49.01,1428.00
2430,32.89,49.01,161.8188
673,79.00,49.01,987.50
2169,129.90,49.01,876.825
1129,436.20,66.86,4536.48
25,199.90,54.01,999.50
1351,16.99,49.02,71.358
2455,19.99,49.02,49.1754
657,149.00,54.01,372.50
237,599.00,54.01,5391.00
2288,268.50,54.01,724.95
2463,30.00,49.03,147.60
1483,269.00,54.01,2259.60
1299,25.00,54.00,260.00
349,383.00,49.01,1723.50
22,134.00,54.01,1340.00
2151,129.90,49.01,194.85
1412,289.00,54.01,5202.00
1044,627.00,66.86,2069.10
1942,299.99,49.01,2249.925
1893,1989.00,54.01,10740.60
2399,429.99,54.01,705.1836
1192,600.00,54.01,4800.00
1091,358.00,54.01,2327.00
177,56.90,49.01,364.16
2454,29.99,49.01,67.4775
378,758.00,54.01,1516.00
1805,32.00,49.03,224.00
1770,34.00,49.02,238.00
411,699.00,54.01,8388.00
2460,215.62,66.86,485.145
585,139.00,49.01,2432.50
2236,79.95,49.01,262.236
1876,999.00,49.01,4995.00
2067,665.94,66.86,1198.692
66,25.69,49.00,102.76
2182,1650.00,66.86,11880.00
1045,588.00,66.86,4704.00
1183,1520.00,66.86,19760.00
1527,268.00,54.01,2144.00
2372,399.99,54.01,719.982
1870,1599.00,49.01,1311.18
1714,70.13,54.01,98.182
2131,163.00,49.01,801.96
129,200.00,49.01,320.00
1075,338.00,54.01,2230.80
1644,57.88,54.00,34.728
1806,32.00,49.03,156.80
447,229.90,49.01,229.90
297,269.00,49.01,2044.40
1057,588.00,66.86,940.80
1209,880.00,54.01,1408.00
1525,402.00,66.86,562.80
2072,94.99,49.01,341.964
1355,32.99,54.01,118.764
1357,38.99,54.01,280.728
1389,35.99,54.01,201.544
1230,1530.00,66.86,17136.00
1453,258.00,54.01,1444.80
502,90.00,66.86,450.00
609,139.00,49.01,3127.50
404,1299.00,66.86,7794.00
2237,29.99,49.01,22.4925
1965,493.00,54.01,2021.30
2290,119.99,49.02,179.985
1397,26.99,54.02,151.144
119,119.99,49.02,191.984
1918,299.99,49.01,449.985
1081,568.00,66.86,8179.20
1055,338.00,54.01,5408.00
1936,299.99,49.01,1349.955
558,299.00,66.86,1495.00
955,196.90,54.01,315.04
1576,12.99,49.03,62.352
1079,358.00,54.01,1575.20
2100,1475.00,66.86,5900.00
1574,59.99,54.00,239.96
2384,459.99,54.01,754.3836
1276,52.13,49.01,542.152
1880,1599.00,49.01,3597.75
2116,1650.00,66.86,6765.00
1546,302.00,66.86,4892.40
2125,163.00,49.01,1202.94
124,279.99,54.01,1007.964
276,529.00,54.01,1058.00
984,198.00,54.01,1524.60
558,299.00,66.86,4485.00
1361,49.99,66.87,99.98
1478,300.00,54.01,3840.00
11,59.99,49.02,393.5344
563,2295.00,66.86,11475.00
1768,34.00,54.00,214.20
1210,860.00,54.01,5676.00
1126,332.00,54.01,2921.60
2286,635.99,66.86,1271.98
1367,35.99,54.01,50.386
2039,179.99,54.01,1133.937
760,13.90,48.99,187.65
2381,199.99,49.01,163.9918
1070,312.00,54.01,936.00
2039,179.99,54.01,1799.90
1019,268.00,66.86,1179.20
1068,427.00,66.86,555.10
1246,158.00,49.01,505.60
1774,43.00,49.02,210.70
1624,219.00,66.86,1051.20
2068,199.99,54.01,1475.9262
1721,70.13,54.01,252.468
2129,745.99,54.01,5221.93
2146,1650.00,66.86,4455.00
898,41.73,49.00,563.355
165,763.51,49.01,610.808
1046,312.00,54.01,3993.60
26,199.90,54.01,1439.28
221,599.00,54.01,1078.20
1195,655.00,54.01,3406.00
1621,12.99,49.03,129.90
955,196.90,54.01,649.77
862,29.95,54.02,419.30
1169,566.00,54.01,7244.80
980,184.50,54.01,1918.80
909,102.00,49.01,408.00
1255,19.99,49.02,159.92
88,149.99,66.87,983.9344
2446,4.99,49.09,4.0918
2216,268.50,54.01,483.30
1722,56.00,49.01,151.20
1114,334.00,54.01,1603.20
2164,1650.00,66.86,8118.00
808,12.95,49.03,259.00
1904,899.00,54.01,4495.00
2333,29.99,49.01,29.99
695,163.00,54.01,1956.00
1994,94.99,49.01,778.918
829,39.90,66.86,39.90
1549,389.00,66.86,544.60
540,2499.00,66.86,26239.50
2080,199.99,54.01,1639.918
2053,99.99,49.01,629.937
285,329.00,49.01,263.20
662,236.00,66.86,2478.00
1213,170.00,49.01,442.00
13,77.68,54.01,174.78
2511,4.06,49.01,12.18
2190,635.99,66.86,1717.173
950,290.00,66.86,2784.00
962,188.00,54.01,188.00
660,159.00,54.01,1192.50
2072,94.99,49.01,512.946
2513,129.99,66.86,1819.86
32,255.00,66.86,1912.50
398,382.95,49.01,4595.40
2131,163.00,49.01,244.50
2396,109.99,49.01,329.97
1,12.99,49.03,77.94
2503,9.99,49.04,15.984
1724,56.00,49.01,313.60
749,16.50,54.00,173.25
103,115.00,54.01,431.25
158,1099.99,54.01,4179.962
1962,129.99,49.01,877.4325
206,569.00,54.01,4608.90
803,17.90,48.99,35.80
387,699.00,54.01,2796.00
1348,22.99,54.02,91.96
2459,215.62,66.86,1724.96
1441,200.00,54.01,960.00
2417,73.99,54.00,182.0154
1992,139.99,49.01,524.9625
1972,299.99,49.01,1499.95
1574,59.99,54.00,467.922
264,480.00,49.01,2736.00
1460,300.00,54.01,2880.00
1447,299.00,54.01,2990.00
1284,24.99,49.01,27.489
1905,493.00,54.01,986.00
1500,129.00,49.01,232.20
1123,328.00,54.01,1574.40
1767,34.00,54.00,95.20
1724,56.00,49.01,235.20
1319,22.99,54.02,367.84
1892,2652.00,66.86,13260.00
2004,139.99,49.01,459.1672
1628,13.89,53.99,83.34
1869,1818.00,54.01,12726.00
1689,4.98,48.99,20.916
1447,299.00,54.01,3827.20
1812,32.00,49.03,28.80
2054,94.99,49.01,664.93
995,188.50,54.01,1036.75
2198,635.99,66.86,2861.955
2401,299.99,49.01,1475.9508
95,67.40,49.02,121.32
2143,163.00,49.01,1467.00
2439,9.99,49.04,29.97
2474,29.99,49.01,89.97
2437,44.99,49.01,134.97
262,199.00,49.01,796.00
248,399.00,54.01,1596.00
1692,6.99,49.07,20.97
331,199.00,49.01,796.00
148,2899.99,66.86,8264.9715
1862,2652.90,66.86,13052.268
1673,5.50,49.09,11.55
2087,791.00,54.01,3164.00
645,209.00,66.86,1672.00
1811,32.00,49.03,192.00
2089,257.50,49.01,633.45
1393,46.99,66.86,187.96
1749,109.00,66.87,76.30
1250,59.99,49.02,287.952
108,132.99,54.01,299.2275
1412,289.00,54.01,2023.00
2492,24.99,49.01,104.958
2058,139.99,49.01,229.5836
1561,402.00,66.86,2010.00
839,25.90,54.01,194.25
1294,595.00,66.86,5355.00
192,599.00,54.01,1078.20
811,16.50,54.00,33.00
197,299.90,49.01,1199.60
321,329.00,54.01,312.55
1218,638.00,54.01,3190.00
2466,30.00,49.03,196.80
1121,436.20,66.86,436.20
2039,179.99,54.01,719.96
2090,1475.00,66.86,11947.50
328,259.00,49.01,466.20
2451,29.99,49.01,73.7754
590,999.00,54.01,17482.50
57,156.00,49.01,780.00
884,150.00,66.86,1350.00
1298,25.00,54.00,220.00
155,469.97,54.01,4018.2435
1137,436.20,66.86,2268.24
1810,32.00,49.03,259.20
1314,205.00,54.01,1353.00
429,599.90,54.01,9598.40
2280,268.50,54.01,1761.36
75,37.95,54.01,204.93
1225,1000.00,66.86,6400.00
72,47.95,54.01,47.95
2032,199.99,54.01,1599.92
620,190.00,54.01,1330.00
1353,26.99,54.02,188.93
2314,119.99,49.02,323.973
512,129.00,49.01,1354.50
1302,95.00,54.01,209.00
1035,281.00,49.01,1095.90
1600,57.88,54.00,312.552
250,529.00,54.01,1507.65
187,129.90,66.86,740.43
1125,436.20,66.86,2878.92
1278,14.99,49.03,149.90
1392,42.99,66.87,214.95
2008,199.99,54.01,399.98
1560,330.00,54.01,4158.00
1293,595.00,66.86,6961.50
1915,3199.99,66.86,20991.9344
1284,24.99,49.01,199.92
1448,256.00,54.01,1024.00
1587,17.99,54.03,113.337
678,91.00,49.02,91.00
1074,312.00,54.01,312.00
2148,445.00,54.01,1459.60
1753,89.00,54.01,400.50
1358,39.99,54.01,503.874
1577,219.00,66.86,1182.60
1033,268.00,66.86,884.40
2195,101.99,49.01,407.96
376,382.95,49.01,382.95
173,89.90,49.02,683.24
905,75.99,49.01,1139.85
304,699.00,54.01,2097.00
1080,646.00,66.86,4974.20
1025,196.90,54.01,1949.31
154,469.97,54.01,3383.784
2064,139.99,49.01,979.93
2457,19.99,49.02,19.99
110,132.99,54.01,1329.90
1604,259.99,66.86,701.973
568,499.00,49.01,3493.00
459,269.90,49.01,4723.25
2356,459.99,54.01,2414.9475
1517,267.00,54.01,1495.20
285,329.00,49.01,2961.00
2154,445.00,54.01,667.50
258,489.00,54.01,1564.80
220,1109.00,66.86,6654.00
1708,70.13,54.01,378.702
2296,268.50,54.01,537.00
157,1099.99,54.01,8909.919
1479,310.00,54.01,2480.00
1043,231.00,66.87,2102.10
1518,300.00,54.01,1440.00
1780,43.00,49.02,150.50
1820,32.00,49.03,57.60
95,67.40,49.02,110.536
22,134.00,54.01,301.50
1336,43.81,54.00,368.004
2288,268.50,54.01,220.17
1570,398.00,66.86,5731.20
1123,328.00,54.01,5248.00
1874,1818.00,54.01,6544.80
94,67.40,49.02,363.96
2370,459.99,54.01,2483.946
2015,179.99,54.01,590.3672
50,199.95,54.01,983.754
73,47.95,54.01,86.31
1481,229.00,54.01,412.20
1689,4.98,48.99,31.374
575,2295.00,66.86,20655.00
666,163.00,54.01,489.00
140,499.99,54.01,1199.976
2422,25.99,49.01,58.4775
2373,299.99,49.01,2213.9262
423,599.00,54.01,1797.00
2329,229.99,54.01,377.1836
120,119.99,49.02,215.982
2508,4.74,48.94,47.40
1834,1818.00,54.01,3272.40
1368,40.19,54.01,401.90
1309,28.00,49.00,92.40
2320,268.50,54.01,402.75
1573,58.99,54.00,265.455
12,77.68,54.01,543.76
93,67.40,49.02,55.268
1927,3199.99,66.86,7199.9775
314,309.00,49.01,2224.80
426,499.90,49.01,11247.75
945,200.00,66.87,400.00
1594,9.99,49.04,77.922
1847,2652.90,66.86,23876.10
1363,22.99,54.02,36.784
1585,22.89,66.88,123.606
907,102.00,49.01,1836.00
2035,99.99,49.01,99.99
1101,568.00,66.86,568.00
1436,258.00,54.01,1857.60
207,579.00,54.01,5790.00
611,2295.00,66.86,40162.50
731,129.00,54.01,2064.00
945,200.00,66.87,1400.00
39,299.23,66.86,1346.535
2240,268.50,54.01,1409.625
1928,899.00,54.01,2697.00
2008,199.99,54.01,1599.92
805,52.90,49.01,317.40
186,89.90,49.02,719.20
1789,43.00,49.02,215.00
2493,24.99,49.01,34.986
69,25.69,49.00,205.52
1345,22.00,54.00,39.60
1421,290.00,54.01,2436.00
1941,493.00,54.01,1212.78
629,299.00,66.86,1345.50
632,139.00,49.01,2432.50
1215,160.00,49.01,1248.00
1418,293.00,54.01,879.00
2386,399.99,54.01,3999.90
1284,24.99,49.01,82.467
1921,3199.99,66.86,3199.99
333,319.00,49.01,303.05
1753,89.00,54.01,160.20
1379,23.00,54.00,184.00
1189,170.00,49.01,442.00
1013,231.00,66.87,1201.20
1684,16.89,66.84,70.938
971,231.00,66.87,1801.80
630,251.00,54.01,3765.00
699,196.00,54.01,2450.00
300,219.00,49.01,657.00
475,819.00,66.86,5733.00
2185,163.00,49.01,146.70
1195,655.00,54.01,7205.00
1504,208.00,54.01,1664.00
1291,366.55,66.86,2565.85
1608,109.99,49.01,571.948
1739,28.00,49.00,78.40
661,228.00,66.86,3078.00
1397,26.99,54.02,269.90
2099,257.50,49.01,193.125
2280,268.50,54.01,1100.85
83,99.99,54.01,299.97
212,269.90,49.01,1889.30
1585,22.89,66.88,148.785
385,326.00,49.01,4401.00
2454,29.99,49.01,157.4475
2057,179.99,54.01,1349.925
545,459.00,66.86,2295.00
1814,32.00,49.03,320.00
2490,14.99,49.03,47.968
2284,79.95,49.01,359.775
2290,119.99,49.02,196.7836
962,188.00,54.01,601.60
320,699.00,54.01,2236.80
1275,52.13,49.01,469.17
2253,29.99,49.01,73.7754
983,196.90,54.01,1949.31
1935,493.00,54.01,2588.25
116,169.99,49.01,951.944
699,196.00,54.01,588.00
2004,139.99,49.01,209.985
1990,199.99,54.01,327.9836
120,119.99,49.02,575.952
44,232.00,54.01,417.60
1720,70.13,54.01,210.39
1932,129.99,49.01,1299.90
1848,1989.90,54.01,4895.154
1559,299.00,54.01,4843.80
1132,627.00,66.86,2508.00
889,50.00,49.02,350.00
426,499.90,49.01,4499.10
163,1592.20,66.86,14329.80
288,199.00,49.01,1701.45
959,200.00,66.87,880.00
1534,398.00,66.86,6447.60
1583,13.89,53.99,69.45
746,16.50,54.00,330.00
103,115.00,54.01,414.00
26,199.90,54.01,819.59
1293,595.00,66.86,7616.00
41,232.00,54.01,1902.40
789,29.90,49.03,478.40
1266,49.96,49.01,449.64
1174,411.00,49.01,4603.20
1271,6.95,49.06,13.90
1231,1500.00,66.86,13200.00
320,699.00,54.01,4893.00
1910,899.00,54.01,4854.60
1804,32.00,49.03,192.00
863,50.99,54.01,382.425
1663,6.89,53.99,62.01
1419,258.00,54.01,2889.60
988,148.00,54.01,384.80
1358,39.99,54.01,511.872
1620,60.99,54.00,365.94
988,148.00,54.01,192.40
1300,95.00,54.01,1064.00
1500,129.00,49.01,1857.60
1065,588.00,66.86,1176.00
2360,199.99,49.01,1259.937
2276,79.95,49.01,431.73
2082,139.99,49.01,114.7918
1587,17.99,54.03,32.382
966,184.50,54.01,1771.20
916,179.00,66.86,805.50
73,47.95,54.01,215.775
2102,791.00,54.01,593.25
1537,368.00,66.86,1104.00
230,599.00,54.01,5391.00
768,17.90,48.99,17.90
959,200.00,66.87,1760.00
122,279.99,54.01,2015.928
2092,791.00,54.01,791.00
66,25.69,49.00,96.3375
2413,36.83,49.00,27.6225
1190,165.00,49.01,1320.00
724,163.00,54.01,733.50
1004,188.00,54.01,620.40
707,91.00,49.02,1274.00
263,529.00,54.01,2116.00
2082,139.99,49.01,734.9475
2072,94.99,49.01,623.1344
1653,109.99,49.01,1099.90
2488,14.99,49.03,71.952
1705,6.88,54.06,14.448
2220,79.95,49.01,215.865
1946,899.00,54.01,6742.50
182,119.00,54.01,595.00
1667,5.50,49.09,29.70
814,16.50,54.00,99.00
76,37.95,54.01,34.155
872,20.96,48.99,366.80
1713,70.13,54.01,343.637
310,299.00,49.01,897.00
296,259.00,49.01,2072.00
697,147.00,54.01,1837.50
259,329.00,49.01,2368.80
2151,129.90,49.01,389.70
1633,13.89,53.99,72.228
772,11.90,48.99,160.65
2049,665.94,66.86,4195.422
238,569.00,54.01,1138.00
514,69.00,66.86,276.00
1308,28.00,49.00,218.40
386,1299.00,66.86,23382.00
1553,268.00,54.01,1876.00
765,29.95,49.01,59.90
1698,6.99,49.07,6.291
1004,188.00,54.01,206.80
1242,838.00,54.01,1843.60
1903,3199.99,66.86,11519.964
939,99.00,49.02,594.00
1444,230.00,54.01,2944.00
1031,165.00,54.01,495.00
1479,310.00,54.01,2604.00
454,269.90,49.01,4858.20
2295,339.00,54.01,1945.86
145,2899.99,66.86,11599.96
1990,199.99,54.01,1599.92
1452,293.00,54.01,2051.00
2100,1475.00,66.86,9292.50
2195,101.99,49.01,229.4775
1898,899.00,54.01,4719.75
1289,77.99,49.01,600.523
923,1.99,49.24,23.88
1828,1989.00,54.01,16309.80
774,15.50,49.03,271.25
1346,23.00,54.00,138.00
488,49.00,49.02,343.00
1547,255.00,54.01,1428.00
1254,19.99,49.02,51.974
1668,6.99,49.07,13.98
2106,877.50,54.01,3510.00
2130,445.00,54.01,333.75
136,349.95,54.01,2519.64
1659,259.99,66.86,2079.92
327,279.00,49.01,753.30
1619,59.99,54.00,485.919
337,329.00,54.01,592.20
552,2499.00,66.86,56227.50
945,200.00,66.87,660.00
1319,22.99,54.02,91.96
1338,32.99,54.01,164.95
117,169.99,49.01,152.991
2036,94.99,49.01,389.459
2383,635.99,66.86,5723.91
1999,99.99,49.01,359.964
1099,358.00,54.01,1432.00
591,229.00,49.01,1145.00
511,99.00,49.02,1485.00
2080,199.99,54.01,1999.90
283,429.00,54.01,2745.60
1254,19.99,49.02,43.978
2510,4.06,49.01,12.992
227,639.00,54.01,3834.00
2472,29.99,49.01,26.991
2457,19.99,49.02,98.3508
1897,3199.99,66.86,3199.99
944,129.00,54.01,1290.00
627,499.00,49.01,748.50
632,139.00,49.01,1668.00
1481,229.00,54.01,824.40
1331,26.99,54.02,86.368
2066,94.99,49.01,311.5672
1246,158.00,49.01,1027.00
81,40.55,54.00,121.65
1106,322.00,54.01,2833.60
1427,230.00,54.01,1610.00
1060,627.00,66.86,6897.00
2510,4.06,49.01,21.924
1819,32.00,49.03,179.20
194,299.00,49.01,2556.45
2003,179.99,54.01,1033.1426
190,56.90,49.01,170.70
2200,268.50,54.01,660.51
1252,59.99,49.02,197.967
1076,637.00,66.86,4459.00
2290,119.99,49.02,539.955
30,255.00,66.86,2550.00
